325558470,324728475,PASSING_AND_PASSING_WITH_TEST_CHANGES,apache/flink,10/05/18 22:31,10/05/2018,spirals-repairnator,http://travis-ci.org/apache/flink/builds/325558470,http://travis-ci.org/apache/flink/builds/324728475,noreply@github.com,006e1636-b132-4665-b62f-74011e6691b2_pp-01-2018-week-1
325534708,325532519,PASSING_AND_PASSING_WITH_TEST_CHANGES,apache/flink,10/05/18 22:31,10/05/2018,spirals-repairnator,http://travis-ci.org/apache/flink/builds/325534708,http://travis-ci.org/apache/flink/builds/325532519,noreply@github.com,006e1636-b132-4665-b62f-74011e6691b2_pp-01-2018-week-1
325532519,325439701,PASSING_AND_PASSING_WITH_TEST_CHANGES,apache/flink,10/05/18 22:31,10/05/2018,spirals-repairnator,http://travis-ci.org/apache/flink/builds/325532519,http://travis-ci.org/apache/flink/builds/325439701,noreply@github.com,006e1636-b132-4665-b62f-74011e6691b2_pp-01-2018-week-1
325439701,312909676,PASSING_AND_PASSING_WITH_TEST_CHANGES,apache/flink,10/05/18 22:31,10/05/2018,spirals-repairnator,http://travis-ci.org/apache/flink/builds/325439701,http://travis-ci.org/apache/flink/builds/312909676,noreply@github.com,006e1636-b132-4665-b62f-74011e6691b2_pp-01-2018-week-1
325363987,324152047,PASSING_AND_PASSING_WITH_TEST_CHANGES,apache/flink,10/05/18 22:31,10/05/2018,spirals-repairnator,http://travis-ci.org/apache/flink/builds/325363987,http://travis-ci.org/apache/flink/builds/324152047,noreply@github.com,006e1636-b132-4665-b62f-74011e6691b2_pp-01-2018-week-1
324856082,322619787,PASSING_AND_PASSING_WITH_TEST_CHANGES,apache/flink,10/05/18 22:31,10/05/2018,spirals-repairnator,http://travis-ci.org/apache/flink/builds/324856082,http://travis-ci.org/apache/flink/builds/322619787,noreply@github.com,006e1636-b132-4665-b62f-74011e6691b2_pp-01-2018-week-1
324728475,317431843,PASSING_AND_PASSING_WITH_TEST_CHANGES,apache/flink,10/05/18 22:31,10/05/2018,spirals-repairnator,http://travis-ci.org/apache/flink/builds/324728475,http://travis-ci.org/apache/flink/builds/317431843,noreply@github.com,006e1636-b132-4665-b62f-74011e6691b2_pp-01-2018-week-1
324558891,322586296,PASSING_AND_PASSING_WITH_TEST_CHANGES,apache/flink,10/05/18 22:31,10/05/2018,spirals-repairnator,http://travis-ci.org/apache/flink/builds/324558891,http://travis-ci.org/apache/flink/builds/322586296,noreply@github.com,006e1636-b132-4665-b62f-74011e6691b2_pp-01-2018-week-1
324461208,317938017,PASSING_AND_PASSING_WITH_TEST_CHANGES,apache/flink,10/05/18 22:31,10/05/2018,spirals-repairnator,http://travis-ci.org/apache/flink/builds/324461208,http://travis-ci.org/apache/flink/builds/317938017,noreply@github.com,006e1636-b132-4665-b62f-74011e6691b2_pp-01-2018-week-1
324205624,320341096,PASSING_AND_PASSING_WITH_TEST_CHANGES,apache/flink,10/05/18 22:31,10/05/2018,spirals-repairnator,http://travis-ci.org/apache/flink/builds/324205624,http://travis-ci.org/apache/flink/builds/320341096,noreply@github.com,006e1636-b132-4665-b62f-74011e6691b2_pp-01-2018-week-1
324152047,319241785,PASSING_AND_PASSING_WITH_TEST_CHANGES,apache/flink,10/05/18 22:31,10/05/2018,spirals-repairnator,http://travis-ci.org/apache/flink/builds/324152047,http://travis-ci.org/apache/flink/builds/319241785,noreply@github.com,006e1636-b132-4665-b62f-74011e6691b2_pp-01-2018-week-1
324109699,318013793,PASSING_AND_PASSING_WITH_TEST_CHANGES,apache/flink,10/05/18 22:31,10/05/2018,spirals-repairnator,http://travis-ci.org/apache/flink/builds/324109699,http://travis-ci.org/apache/flink/builds/318013793,noreply@github.com,006e1636-b132-4665-b62f-74011e6691b2_pp-01-2018-week-1
324091442,318079574,PASSING_AND_PASSING_WITH_TEST_CHANGES,apache/flink,10/05/18 22:31,10/05/2018,spirals-repairnator,http://travis-ci.org/apache/flink/builds/324091442,http://travis-ci.org/apache/flink/builds/318079574,noreply@github.com,006e1636-b132-4665-b62f-74011e6691b2_pp-01-2018-week-1
324076461,313801862,PASSING_AND_PASSING_WITH_TEST_CHANGES,apache/flink,10/05/18 22:32,10/05/2018,spirals-repairnator,http://travis-ci.org/apache/flink/builds/324076461,http://travis-ci.org/apache/flink/builds/313801862,noreply@github.com,006e1636-b132-4665-b62f-74011e6691b2_pp-01-2018-week-1
325570254,325249032,PASSING_AND_PASSING_WITH_TEST_CHANGES,druid-io/druid,10/05/18 22:32,10/05/2018,spirals-repairnator,http://travis-ci.org/druid-io/druid/builds/325570254,http://travis-ci.org/druid-io/druid/builds/325249032,noreply@github.com,006e1636-b132-4665-b62f-74011e6691b2_pp-01-2018-week-1
325213472,324350797,PASSING_AND_PASSING_WITH_TEST_CHANGES,druid-io/druid,10/05/18 22:32,10/05/2018,spirals-repairnator,http://travis-ci.org/druid-io/druid/builds/325213472,http://travis-ci.org/druid-io/druid/builds/324350797,noreply@github.com,006e1636-b132-4665-b62f-74011e6691b2_pp-01-2018-week-1
324849939,324525248,PASSING_AND_PASSING_WITH_TEST_CHANGES,druid-io/druid,10/05/18 22:32,10/05/2018,spirals-repairnator,http://travis-ci.org/druid-io/druid/builds/324849939,http://travis-ci.org/druid-io/druid/builds/324525248,noreply@github.com,006e1636-b132-4665-b62f-74011e6691b2_pp-01-2018-week-1
324448571,324414735,PASSING_AND_PASSING_WITH_TEST_CHANGES,thelastpickle/cassandra-reaper,10/05/18 22:32,10/05/2018,spirals-repairnator,http://travis-ci.org/thelastpickle/cassandra-reaper/builds/324448571,http://travis-ci.org/thelastpickle/cassandra-reaper/builds/324414735,mick@thelastpickle.com,006e1636-b132-4665-b62f-74011e6691b2_pp-01-2018-week-1
325988649,325767541,PASSING_AND_PASSING_WITH_TEST_CHANGES,JMRI/JMRI,10/05/18 22:32,10/05/2018,spirals-repairnator,http://travis-ci.org/JMRI/JMRI/builds/325988649,http://travis-ci.org/JMRI/JMRI/builds/325767541,noreply@github.com,006e1636-b132-4665-b62f-74011e6691b2_pp-01-2018-week-1
325283042,324971662,PASSING_AND_PASSING_WITH_TEST_CHANGES,JMRI/JMRI,10/05/18 22:32,10/05/2018,spirals-repairnator,http://travis-ci.org/JMRI/JMRI/builds/325283042,http://travis-ci.org/JMRI/JMRI/builds/324971662,noreply@github.com,006e1636-b132-4665-b62f-74011e6691b2_pp-01-2018-week-1
325828505,325806424,PASSING_AND_PASSING_WITH_TEST_CHANGES,JMRI/JMRI,10/05/18 22:32,10/05/2018,spirals-repairnator,http://travis-ci.org/JMRI/JMRI/builds/325828505,http://travis-ci.org/JMRI/JMRI/builds/325806424,noreply@github.com,006e1636-b132-4665-b62f-74011e6691b2_pp-01-2018-week-1
325719217,325707273,PASSING_AND_PASSING_WITH_TEST_CHANGES,JMRI/JMRI,10/05/18 22:32,10/05/2018,spirals-repairnator,http://travis-ci.org/JMRI/JMRI/builds/325719217,http://travis-ci.org/JMRI/JMRI/builds/325707273,noreply@github.com,006e1636-b132-4665-b62f-74011e6691b2_pp-01-2018-week-1
325710028,325703367,PASSING_AND_PASSING_WITH_TEST_CHANGES,JMRI/JMRI,10/05/18 22:32,10/05/2018,spirals-repairnator,http://travis-ci.org/JMRI/JMRI/builds/325710028,http://travis-ci.org/JMRI/JMRI/builds/325703367,noreply@github.com,006e1636-b132-4665-b62f-74011e6691b2_pp-01-2018-week-1
